时间,水深(mm),雨量(mm)
2019/9/9 1:26,0,0
2019/9/9 2:26,0,0
2019/9/9 3:26,0,0
2019/9/9 3:51,80,0
2019/9/9 3:56,80,0
2019/9/9 4:06,70,0
2019/9/9 4:11,20,0
2019/9/9 4:16,70,0
2019/9/9 4:21,40,0
2019/9/9 4:26,0,0
2019/9/9 4:31,10,0
2019/9/9 4:41,60,0
2019/9/9 4:46,80,0
2019/9/9 4:51,10,0
2019/9/9 5:26,0,0
2019/9/9 6:26,0,0
2019/9/9 7:26,0,0
2019/9/9 8:26,0,0
2019/9/9 9:26,0,0
2019/9/9 10:26,0,0
2019/9/9 11:26,0,0
2019/9/9 12:26,0,0
2019/9/9 13:26,0,0
2019/9/9 14:26,0,0
2019/9/9 15:26,0,0
2019/9/9 16:26,0,0
2019/9/9 17:26,0,0
2019/9/9 18:26,0,0
2019/9/9 19:26,0,0
2019/9/9 20:26,0,0
2019/9/9 21:26,0,0
2019/9/9 22:26,0,0
2019/9/9 23:26,0,0
2019/9/10 0:26,0,0
2019/9/10 1:26,0,0
2019/9/10 2:26,0,0
2019/9/10 3:26,0,0
2019/9/10 4:26,0,0
2019/9/10 5:26,0,0
2019/9/10 6:26,0,0
2019/9/10 7:26,0,0
2019/9/10 8:26,0,0
2019/9/10 9:26,0,0
2019/9/10 10:26,0,0
2019/9/10 11:26,0,0
2019/9/10 12:26,0,0
2019/9/10 13:26,0,0
2019/9/10 14:26,0,0
2019/9/10 15:26,0,0
2019/9/10 16:26,0,0
2019/9/10 17:26,0,0
2019/9/10 18:26,0,0
2019/9/10 19:26,0,0
2019/9/10 20:26,0,0
2019/9/10 21:26,0,0
2019/9/10 22:26,0,0
2019/9/10 23:26,0,0
2019/9/11 0:26,0,0
2019/9/11 1:26,0,0
2019/9/11 2:26,0,0
2019/9/11 3:26,0,0
2019/9/11 4:26,0,0
2019/9/11 5:26,0,0
2019/9/11 6:26,0,0
2019/9/11 7:26,0,0
2019/9/11 8:26,0,0
2019/9/11 9:26,0,0
2019/9/11 10:26,0,0
2019/9/11 11:26,0,0
2019/9/11 12:26,0,0
2019/9/11 13:26,0,0
2019/9/11 14:26,0,0
2019/9/11 15:26,0,0
2019/9/11 16:26,0,0
2019/9/11 17:26,0,0
2019/9/11 18:26,0,0
2019/9/11 19:26,0,0
2019/9/11 20:26,0,0
2019/9/11 21:26,0,0
2019/9/11 22:26,0,0
2019/9/11 23:26,0,0
2019/9/12 0:26,0,0
2019/9/12 1:26,0,0
2019/9/12 2:26,0,0
2019/9/12 3:26,0,0
2019/9/12 4:26,0,0
2019/9/12 5:26,0,0
2019/9/12 6:26,0,0
2019/9/12 7:26,0,0
2019/9/12 8:26,0,0
2019/9/12 9:26,0,0
2019/9/12 10:26,0,0
2019/9/12 11:26,0,0
2019/9/12 12:26,0,0
2019/9/12 13:26,0,0
2019/9/12 14:26,0,0
2019/9/12 15:26,0,0
2019/9/12 16:26,0,0
2019/9/12 17:26,0,0
2019/9/12 18:26,0,0
2019/9/12 19:26,0,0
2019/9/12 20:26,0,0
2019/9/12 21:26,0,0
2019/9/12 22:26,0,0
2019/9/12 23:26,0,0
2019/9/13 0:26,0,0
2019/9/13 1:26,0,0
2019/9/13 2:26,0,0
2019/9/13 3:26,0,0
2019/9/13 4:26,0,0
2019/9/13 5:26,0,0
2019/9/13 6:26,0,0
2019/9/13 7:26,0,0
2019/9/13 8:26,0,0
2019/9/13 9:26,0,0
2019/9/13 10:26,0,0
2019/9/13 11:26,0,0
2019/9/13 12:26,0,0
2019/9/13 13:26,0,0
2019/9/13 14:26,0,0
2019/9/13 15:26,0,0
2019/9/13 16:26,0,0
2019/9/13 17:26,0,0
2019/9/13 18:26,0,0
2019/9/13 19:26,0,0
2019/9/13 20:26,0,0
2019/9/13 21:26,0,0
2019/9/13 22:26,0,0
2019/9/13 23:26,0,0
2019/9/14 0:26,0,0
2019/9/14 1:26,0,0
2019/9/14 2:26,0,0
2019/9/14 3:26,0,0
2019/9/14 4:26,0,0
2019/9/14 5:26,0,0
2019/9/14 6:26,0,0
2019/9/14 7:26,0,0
2019/9/14 8:01,0,1.2
2019/9/14 8:26,0,0
2019/9/14 9:26,0,0
2019/9/14 10:26,0,0
2019/9/14 11:26,0,0
2019/9/14 12:26,0,0
2019/9/14 13:26,0,0
2019/9/14 14:26,0,0
2019/9/14 15:26,0,0
2019/9/14 16:26,0,0
2019/9/14 17:26,0,0
2019/9/14 18:26,0,0
2019/9/14 19:26,0,0
2019/9/14 20:26,0,0
2019/9/14 21:26,0,0
2019/9/14 22:26,0,0
2019/9/14 23:26,0,0
2019/9/15 0:26,0,0
2019/9/15 1:26,0,0
2019/9/15 2:26,0,0
2019/9/15 3:26,0,0
2019/9/15 4:26,0,0
2019/9/15 5:26,0,0
2019/9/15 6:26,0,0
2019/9/15 7:26,0,0
2019/9/15 8:26,0,0
2019/9/15 9:26,0,0
2019/9/15 10:26,0,0
2019/9/15 11:26,0,0
2019/9/15 12:26,0,0
2019/9/15 13:26,0,0
2019/9/15 14:26,0,0
2019/9/15 14:41,0,0.2
2019/9/15 15:26,0,0
2019/9/15 16:26,0,0
2019/9/15 17:26,0,0
2019/9/15 18:26,0,0
2019/9/15 19:26,0,0
2019/9/15 20:26,0,0
2019/9/15 21:26,0,0
2019/9/15 22:26,0,0
2019/9/15 23:26,0,0
2019/9/16 0:26,0,0
2019/9/16 1:26,0,0
2019/9/16 2:26,0,0
2019/9/16 3:26,0,0
2019/9/16 4:26,0,0
2019/9/16 5:26,0,0
2019/9/16 6:26,0,0
2019/9/16 7:26,0,0
2019/9/16 8:26,0,0
2019/9/16 9:26,0,0
2019/9/16 10:26,0,0
2019/9/16 11:26,0,0
2019/9/16 12:26,0,0
2019/9/16 13:26,0,0
2019/9/16 14:26,0,0
2019/9/16 15:26,0,0
2019/9/16 16:26,0,0
2019/9/16 17:26,0,0
2019/9/16 18:26,0,0
2019/9/16 19:26,0,0
2019/9/16 20:26,0,0
2019/9/16 21:26,0,0
2019/9/16 22:26,0,0
2019/9/16 23:26,0,0
2019/9/17 0:26,0,0
2019/9/17 1:26,0,0
2019/9/17 2:26,0,0
2019/9/17 3:26,0,0
2019/9/17 4:26,0,0
2019/9/17 5:26,0,0
2019/9/17 6:26,0,0
2019/9/17 7:26,0,0
2019/9/17 8:26,0,0
2019/9/17 9:26,0,0
2019/9/17 10:26,0,0
2019/9/17 11:26,0,0
2019/9/17 12:01,0,0.4
2019/9/17 12:06,0,0.4
2019/9/17 12:26,0,0
2019/9/17 13:01,0,0.2
2019/9/17 13:26,0,0
2019/9/17 14:26,0,0
2019/9/17 15:26,0,0
2019/9/17 16:26,0,0
2019/9/17 17:26,0,0
2019/9/17 18:26,0,0
2019/9/17 19:26,0,0
2019/9/17 20:26,0,0
2019/9/17 21:26,0,0
2019/9/17 22:26,0,0
2019/9/17 23:26,0,0
2019/9/18 0:26,0,0
2019/9/18 1:26,0,0
2019/9/18 2:26,0,0
2019/9/18 3:26,0,0
2019/9/18 4:26,0,0
2019/9/18 5:26,0,0
2019/9/18 6:26,0,0
2019/9/18 7:26,0,0
2019/9/18 8:26,0,0
2019/9/18 9:26,0,0
2019/9/18 10:26,0,0
2019/9/18 11:26,0,0
2019/9/18 12:26,0,0
2019/9/18 13:26,0,0
2019/9/18 14:26,0,0
2019/9/18 15:26,0,0
2019/9/18 16:26,0,0
2019/9/18 17:26,0,0
2019/9/18 18:26,0,0
2019/9/18 19:26,0,0
2019/9/18 20:26,0,0
2019/9/18 21:26,0,0
2019/9/18 22:26,0,0
2019/9/18 23:26,0,0
2019/9/19 0:26,0,0
2019/9/19 1:26,0,0
2019/9/19 2:26,0,0
2019/9/19 3:26,0,0
2019/9/19 4:26,0,0
2019/9/19 5:26,0,0
2019/9/19 6:26,0,0
2019/9/19 7:26,0,0
2019/9/19 8:26,0,0
2019/9/19 9:26,0,0
2019/9/19 10:26,0,0
2019/9/19 11:26,0,0
2019/9/19 12:26,0,0
2019/9/19 13:26,0,0
2019/9/19 14:26,0,0
2019/9/19 15:26,0,0
2019/9/19 16:26,0,0
2019/9/19 17:26,0,0
2019/9/19 18:26,0,0
2019/9/19 19:26,0,0
2019/9/19 20:26,0,0
2019/9/19 21:26,0,0
2019/9/19 22:26,0,0
2019/9/19 23:26,0,0
2019/9/20 0:26,0,0
2019/9/20 1:26,0,0
2019/9/20 2:26,0,0
2019/9/20 3:26,0,0
2019/9/20 4:26,0,0
2019/9/20 5:26,0,0
2019/9/20 6:26,0,0
2019/9/20 7:26,0,0
2019/9/20 8:26,0,0
2019/9/20 9:26,0,0
2019/9/20 10:26,0,0
2019/9/20 11:26,0,0
2019/9/20 12:26,0,0
2019/9/20 13:26,0,0
2019/9/20 14:26,0,0
2019/9/20 15:26,0,0
2019/9/20 16:26,0,0
2019/9/20 17:26,0,0
2019/9/20 18:26,0,0
2019/9/20 19:26,0,0
2019/9/20 20:26,0,0
2019/9/20 21:26,0,0
2019/9/20 21:41,0,0.2
2019/9/20 22:26,0,0
2019/9/20 23:26,0,0
2019/9/21 0:26,0,0
2019/9/21 1:26,0,0
2019/9/21 1:36,0,0.2
2019/9/21 1:41,0,0.2
2019/9/21 1:46,0,0.4
2019/9/21 1:56,0,0.2
2019/9/21 2:06,0,0.4
2019/9/21 2:11,0,0.4
2019/9/21 2:16,0,0.4
2019/9/21 2:21,0,0.2
2019/9/21 2:26,0,0
2019/9/21 2:31,0,0.2
2019/9/21 3:21,0,0.2
2019/9/21 3:26,0,0
2019/9/21 3:31,0,0.2
2019/9/21 3:36,0,0.2
2019/9/21 3:46,0,0.2
2019/9/21 3:56,0,0.4
2019/9/21 4:01,0,0.2
2019/9/21 4:06,0,0.4
2019/9/21 4:11,0,0.6
2019/9/21 4:16,0,0.6
2019/9/21 4:21,0,0.8
2019/9/21 4:26,0,1.4
2019/9/21 4:31,0,0.8
2019/9/21 4:36,0,0.8
2019/9/21 4:41,0,0.4
2019/9/21 4:46,0,0.6
2019/9/21 4:51,0,0.4
2019/9/21 4:56,0,0.2
2019/9/21 5:01,0,0.8
2019/9/21 5:06,0,0.4
2019/9/21 5:11,0,0.8
2019/9/21 5:16,0,1.2
2019/9/21 5:21,0,1.6
2019/9/21 5:26,0,1.2
2019/9/21 5:31,0,0.4
2019/9/21 5:36,0,0.2
2019/9/21 5:41,0,0.4
2019/9/21 5:46,0,0.2
2019/9/21 5:51,0,0.2
2019/9/21 5:56,0,0.6
2019/9/21 6:01,0,0.4
2019/9/21 6:06,0,0.2
2019/9/21 6:11,0,1.2
2019/9/21 6:16,0,0.2
2019/9/21 6:21,0,0.2
2019/9/21 6:26,0,0
2019/9/21 6:36,0,0.4
2019/9/21 6:41,0,0.2
2019/9/21 6:46,0,0.2
2019/9/21 6:56,0,0.2
2019/9/21 7:16,0,0.2
2019/9/21 7:26,0,0
2019/9/21 7:31,0,0.2
2019/9/21 7:46,0,0.2
2019/9/21 8:06,0,0.4
2019/9/21 8:11,0,0.4
2019/9/21 8:16,0,0.2
2019/9/21 8:26,0,0
2019/9/21 8:41,0,0.2
2019/9/21 8:46,0,0.2
2019/9/21 8:56,0,0.2
2019/9/21 9:01,0,0.2
2019/9/21 9:06,0,0.2
2019/9/21 9:21,0,0.2
2019/9/21 9:26,0,0
2019/9/21 9:31,0,0.4
2019/9/21 9:41,0,0.2
2019/9/21 9:46,0,0.2
2019/9/21 9:51,0,0.2
2019/9/21 9:56,0,0.2
2019/9/21 10:06,0,0.2
2019/9/21 10:11,0,0.2
2019/9/21 10:16,0,0.2
2019/9/21 10:21,0,0.2
2019/9/21 10:26,0,0.6
2019/9/21 10:31,0,0.2
2019/9/21 10:41,0,0.2
2019/9/21 10:51,0,0.2
2019/9/21 10:56,0,0.2
2019/9/21 11:06,0,0.2
2019/9/21 11:16,0,0.2
2019/9/21 11:21,0,0.2
2019/9/21 11:26,0,0
2019/9/21 11:36,0,0.2
2019/9/21 11:41,0,0.2
2019/9/21 11:46,0,0.2
2019/9/21 11:51,0,0.2
2019/9/21 11:56,0,0.4
2019/9/21 12:01,0,0.2
2019/9/21 12:06,0,0.4
2019/9/21 12:11,0,0.4
2019/9/21 12:16,0,0.4
2019/9/21 12:21,0,0.2
2019/9/21 12:26,0,0.6
2019/9/21 12:31,0,0.2
2019/9/21 12:36,0,0.4
2019/9/21 12:41,0,0.2
2019/9/21 12:46,0,0.2
2019/9/21 12:51,0,0.2
2019/9/21 12:56,0,0.4
2019/9/21 13:01,0,0.2
2019/9/21 13:06,0,0.2
2019/9/21 13:11,0,0.2
2019/9/21 13:16,0,0.4
2019/9/21 13:21,0,0.2
2019/9/21 13:26,0,0.2
2019/9/21 13:31,0,0.4
2019/9/21 13:36,0,0.2
2019/9/21 13:41,0,0.2
2019/9/21 13:46,0,0.2
2019/9/21 13:51,0,0.6
2019/9/21 13:56,0,0.4
2019/9/21 14:01,0,0.4
2019/9/21 14:06,0,0.4
2019/9/21 14:11,0,0.4
2019/9/21 14:16,0,0.4
2019/9/21 14:21,0,0.4
2019/9/21 14:26,0,0.2
2019/9/21 14:31,0,0.4
2019/9/21 14:36,10,0.4
2019/9/21 14:41,0,0.4
2019/9/21 14:51,0,0.2
2019/9/21 14:56,10,0.4
2019/9/21 15:01,10,1
2019/9/21 15:06,10,0.6
2019/9/21 15:11,10,0.4
2019/9/21 15:16,10,0
2019/9/21 15:21,10,0.2
2019/9/21 15:26,10,0.4
2019/9/21 15:31,10,0.2
2019/9/21 15:36,10,0.2
2019/9/21 15:41,10,0.8
2019/9/21 15:46,10,0.4
2019/9/21 15:51,10,0.4
2019/9/21 15:56,10,0.2
2019/9/21 16:01,10,0.8
2019/9/21 16:06,10,0.6
2019/9/21 16:11,10,0.2
2019/9/21 16:16,10,0.6
2019/9/21 16:21,10,0.6
2019/9/21 16:26,10,0.2
2019/9/21 16:31,10,0.2
2019/9/21 16:36,10,0.4
2019/9/21 16:41,10,0.2
2019/9/21 16:46,10,0.2
2019/9/21 16:51,10,0
2019/9/21 16:56,10,0.4
2019/9/21 17:01,10,0.2
2019/9/21 17:06,10,0.2
2019/9/21 17:11,10,0.2
2019/9/21 17:16,10,0.6
2019/9/21 17:21,10,0.2
2019/9/21 17:26,10,0.2
2019/9/21 17:31,10,0.4
2019/9/21 17:36,10,0.4
2019/9/21 17:41,10,0.2
2019/9/21 17:46,10,0.4
2019/9/21 17:51,10,0.2
2019/9/21 17:56,10,0.6
2019/9/21 18:01,10,0.6
2019/9/21 18:06,10,0.2
2019/9/21 18:11,10,0.8
2019/9/21 18:16,10,0.6
2019/9/21 18:21,10,0.6
2019/9/21 18:26,10,0.6
2019/9/21 18:31,10,0.4
2019/9/21 18:36,10,0.4
2019/9/21 18:41,10,0.4
2019/9/21 18:46,10,0.2
2019/9/21 18:51,10,0.4
2019/9/21 18:56,10,0.4
2019/9/21 19:01,10,0.6
2019/9/21 19:06,10,0.4
2019/9/21 19:11,10,0.4
2019/9/21 19:16,10,0.4
2019/9/21 19:21,10,0.6
2019/9/21 19:26,10,0.4
2019/9/21 19:31,10,0.2
2019/9/21 19:36,10,0.4
2019/9/21 19:41,10,0.4
2019/9/21 19:46,10,0.4
2019/9/21 19:51,10,0.4
2019/9/21 19:56,10,0.4
2019/9/21 20:01,10,0.2
2019/9/21 20:06,10,0.8
2019/9/21 20:11,10,0.4
2019/9/21 20:16,10,0.2
2019/9/21 20:21,10,0.4
2019/9/21 20:26,10,0.2
2019/9/21 20:31,10,0.2
2019/9/21 20:36,10,0.4
2019/9/21 20:41,10,0.4
2019/9/21 20:46,10,0.4
2019/9/21 20:51,10,0.4
2019/9/21 20:56,10,0.2
2019/9/21 21:01,10,0.2
2019/9/21 21:06,10,0.4
2019/9/21 21:11,10,0.2
2019/9/21 21:16,10,0.2
2019/9/21 21:21,10,0.4
2019/9/21 21:26,10,0
2019/9/21 21:31,10,0.2
2019/9/21 21:36,10,0.2
2019/9/21 21:41,10,0.4
2019/9/21 21:46,10,0.2
2019/9/21 21:51,10,0.2
2019/9/21 21:56,10,0
2019/9/21 22:01,10,0.2
2019/9/21 22:06,10,0
2019/9/21 22:11,10,0.2
2019/9/21 22:16,10,0.2
2019/9/21 22:21,10,0
2019/9/21 22:26,10,0.2
2019/9/21 22:31,10,0.4
2019/9/21 22:36,0,0.2
2019/9/21 22:41,0,0.2
2019/9/21 22:46,0,0.2
2019/9/21 22:51,0,0.2
2019/9/21 23:06,0,0.2
2019/9/21 23:26,0,0
2019/9/21 23:31,0,0.2
2019/9/21 23:56,0,0.2
2019/9/22 0:21,0,0.2
2019/9/22 0:26,0,0
2019/9/22 0:31,0,0.2
2019/9/22 0:36,0,0.2
2019/9/22 0:41,0,0.4
2019/9/22 0:46,0,0.2
2019/9/22 0:51,0,0.2
2019/9/22 0:56,0,0.2
2019/9/22 1:01,0,0.2
2019/9/22 1:06,0,0.2
2019/9/22 1:11,0,0.2
2019/9/22 1:16,0,0.2
2019/9/22 1:21,0,0.4
2019/9/22 1:26,0,0.2
2019/9/22 1:31,0,0.2
2019/9/22 1:36,0,0.4
2019/9/22 1:41,0,0.2
2019/9/22 1:51,0,0.4
2019/9/22 1:56,0,0.4
2019/9/22 2:01,0,0.2
2019/9/22 2:06,0,0.2
2019/9/22 2:11,0,0.2
2019/9/22 2:21,0,0.2
2019/9/22 2:26,0,0.2
2019/9/22 2:36,0,0.2
2019/9/22 3:11,0,0.2
2019/9/22 3:26,0,0.2
2019/9/22 4:01,0,0.2
2019/9/22 4:26,0,0.4
2019/9/22 4:36,0,0.2
2019/9/22 4:41,0,0.2
2019/9/22 4:56,0,0.2
2019/9/22 5:26,0,0.2
2019/9/22 6:26,0,0
2019/9/22 6:36,0,0.2
2019/9/22 7:26,0,0
2019/9/22 7:51,0,0.2
2019/9/22 8:26,0,0
2019/9/22 9:26,0,0
2019/9/22 10:26,0,0
2019/9/22 11:11,0,0.2
2019/9/22 11:26,0,0
2019/9/22 12:26,0,0
2019/9/22 12:41,0,0.2
2019/9/22 12:46,0,0.2
2019/9/22 12:51,0,0.2
2019/9/22 13:06,0,0.2
2019/9/22 13:26,0,0
2019/9/22 14:26,0,0
2019/9/22 14:31,0,0.2
2019/9/22 14:41,0,0.2
2019/9/22 14:51,0,0.2
2019/9/22 14:56,0,0.2
2019/9/22 15:26,0,0
2019/9/22 15:46,0,0.2
2019/9/22 16:26,0,0
2019/9/22 17:26,0,0
2019/9/22 17:51,0,0.4
2019/9/22 18:26,0,0
2019/9/22 19:16,0,0.2
2019/9/22 19:26,0,0
2019/9/22 20:26,0,0
2019/9/22 21:26,0,0
2019/9/22 22:26,0,0
2019/9/22 23:26,0,0
2019/9/23 0:26,0,0
2019/9/23 1:26,0,0
2019/9/23 2:26,0,0
2019/9/23 3:26,0,0
2019/9/23 4:26,0,0
2019/9/23 5:26,0,0
2019/9/23 6:26,0,0
2019/9/23 7:26,0,0
2019/9/23 8:26,0,0
2019/9/23 9:26,0,0
2019/9/23 10:26,0,0
2019/9/23 11:26,0,0
2019/9/23 12:26,0,0
2019/9/23 13:26,0,0
2019/9/23 14:26,0,0
2019/9/23 15:26,0,0
2019/9/23 16:26,0,0
2019/9/23 17:26,0,0
2019/9/23 18:26,0,0
2019/9/23 19:26,0,0
2019/9/23 20:26,0,0
2019/9/23 21:26,0,0
2019/9/23 22:26,0,0
2019/9/23 23:26,0,0
2019/9/24 0:26,0,0
2019/9/24 1:26,0,0
2019/9/24 2:26,0,0
2019/9/24 3:26,0,0
2019/9/24 4:26,0,0
2019/9/24 5:26,0,0
2019/9/24 6:26,0,0
2019/9/24 7:26,0,0
2019/9/24 8:26,0,0
2019/9/24 9:26,0,0
2019/9/24 10:26,0,0
2019/9/24 11:26,0,0
2019/9/24 12:26,0,0
2019/9/24 13:26,0,0
2019/9/24 14:26,0,0
2019/9/24 15:26,0,0
2019/9/24 16:26,0,0
2019/9/24 17:26,0,0
2019/9/24 18:26,0,0
2019/9/24 19:26,0,0
2019/9/24 20:26,0,0
2019/9/24 21:26,0,0
2019/9/24 22:26,0,0
2019/9/24 23:26,0,0
2019/9/25 0:26,0,0
2019/9/25 1:26,0,0
2019/9/25 2:26,0,0
2019/9/25 3:26,0,0
2019/9/25 4:26,0,0
2019/9/25 5:26,0,0
2019/9/25 6:26,0,0
2019/9/25 7:26,0,0
2019/9/25 8:26,0,0
2019/9/25 9:26,0,0
2019/9/25 10:26,0,0
2019/9/25 11:26,0,0
2019/9/25 12:26,0,0
2019/9/25 13:26,0,0
2019/9/25 14:26,0,0
2019/9/25 15:26,0,0
2019/9/25 16:26,0,0
2019/9/25 17:26,0,0
2019/9/25 18:26,0,0
2019/9/25 19:26,0,0
2019/9/25 20:26,0,0
2019/9/25 21:26,0,0
2019/9/25 22:26,0,0
2019/9/25 23:26,0,0
2019/9/26 0:26,0,0
2019/9/26 1:26,0,0
2019/9/26 2:26,0,0
2019/9/26 3:26,0,0
2019/9/26 4:26,0,0
2019/9/26 5:26,0,0
2019/9/26 6:26,0,0
2019/9/26 7:26,0,0
2019/9/26 8:26,0,0
2019/9/26 9:26,0,0
2019/9/26 10:26,0,0
2019/9/26 11:26,0,0
2019/9/26 12:26,0,0
2019/9/26 13:26,0,0
2019/9/26 14:26,0,0
2019/9/26 15:26,0,0
2019/9/26 16:26,0,0
2019/9/26 17:26,0,0
2019/9/26 18:26,0,0
2019/9/26 19:26,0,0
2019/9/26 20:26,0,0
2019/9/26 21:26,0,0
2019/9/26 22:26,0,0
2019/9/26 23:26,0,0
2019/9/27 0:26,0,0
2019/9/27 1:26,0,0
2019/9/27 2:26,0,0
2019/9/27 3:26,0,0
2019/9/27 4:26,0,0
2019/9/27 5:26,0,0
2019/9/27 6:26,0,0
2019/9/27 7:26,0,0
2019/9/27 8:26,0,0
2019/9/27 9:26,0,0
2019/9/27 10:26,0,0
2019/9/27 11:26,0,0
2019/9/27 12:26,0,0
2019/9/27 13:26,0,0
2019/9/27 14:26,0,0
2019/9/27 15:26,0,0
2019/9/27 16:26,0,0
2019/9/27 17:26,0,0
2019/9/27 18:26,0,0
2019/9/27 19:26,0,0
2019/9/27 20:26,0,0
2019/9/27 21:26,0,0
2019/9/27 22:26,0,0
2019/9/27 23:26,0,0
2019/9/28 0:26,0,0
2019/9/28 1:26,0,0
2019/9/28 2:26,0,0
2019/9/28 3:26,0,0
2019/9/28 4:26,0,0
2019/9/28 5:26,0,0
2019/9/28 6:26,0,0
2019/9/28 7:26,0,0
2019/9/28 8:26,0,0
2019/9/28 9:26,0,0
2019/9/28 10:26,0,0
2019/9/28 11:26,0,0
2019/9/28 12:26,0,0
2019/9/28 13:26,0,0
2019/9/28 14:26,0,0
2019/9/28 15:26,0,0
2019/9/28 16:26,0,0
2019/9/28 17:26,0,0
2019/9/28 18:26,0,0
2019/9/28 19:26,0,0
2019/9/28 20:26,0,0
2019/9/28 21:26,0,0
2019/9/28 22:26,0,0
2019/9/28 23:26,0,0
2019/9/29 0:26,0,0
2019/9/29 1:26,0,0
2019/9/29 2:26,0,0
2019/9/29 3:26,0,0
2019/9/29 4:26,0,0
2019/9/29 5:26,0,0
2019/9/29 6:26,0,0
2019/9/29 7:26,0,0
2019/9/29 8:26,0,0
2019/9/29 9:26,0,0
2019/9/29 10:26,0,0
2019/9/29 11:26,0,0
2019/9/29 12:26,0,0
2019/9/29 13:26,0,0
2019/9/29 14:26,0,0
2019/9/29 15:26,0,0
2019/9/29 16:26,0,0
2019/9/29 17:26,0,0
2019/9/29 18:26,0,0
2019/9/29 19:26,0,0
2019/9/29 20:26,0,0
2019/9/29 21:26,0,0
2019/9/29 22:26,0,0
2019/9/29 23:26,0,0
2019/9/30 0:26,0,0
2019/9/30 1:26,0,0
2019/9/30 2:26,0,0
2019/9/30 3:26,0,0
2019/9/30 4:26,0,0
2019/9/30 5:26,0,0
2019/9/30 6:26,0,0
2019/9/30 7:26,0,0
2019/9/30 8:26,0,0
2019/9/30 9:26,0,0
2019/9/30 10:26,0,0
2019/9/30 11:26,0,0
2019/9/30 12:26,0,0
2019/9/30 13:26,0,0
2019/9/30 14:26,0,0
2019/9/30 15:26,0,0
2019/9/30 16:26,0,0
2019/9/30 17:26,0,0
2019/9/30 18:26,0,0
2019/9/30 19:26,0,0
2019/9/30 20:26,0,0
2019/9/30 21:26,0,0
2019/9/30 21:56,0,0.2
2019/9/30 22:26,0,0
2019/9/30 23:26,0,0
2019/10/1 0:06,0,0.2
2019/10/1 0:26,0,0
2019/10/1 0:31,0,0.2
2019/10/1 1:26,0,0
2019/10/1 2:16,0,0.2
2019/10/1 2:26,0,0
2019/10/1 3:16,0,0.2
2019/10/1 3:26,0,0.2
2019/10/1 3:36,0,0.2
2019/10/1 3:41,0,0.4
2019/10/1 3:51,0,0.2
2019/10/1 4:06,0,0.2
2019/10/1 4:11,0,0.2
2019/10/1 4:21,0,0.2
2019/10/1 4:26,0,0
2019/10/1 4:31,0,0.2
2019/10/1 4:36,0,0.2
2019/10/1 4:41,0,0.2
2019/10/1 4:56,0,0.2
2019/10/1 5:26,0,0
2019/10/1 5:51,0,0.2
2019/10/1 6:01,0,0.2
2019/10/1 6:16,0,0.2
2019/10/1 6:26,0,0.2
2019/10/1 6:31,0,0.2
2019/10/1 6:36,0,0.4
2019/10/1 6:41,0,0.2
2019/10/1 6:46,0,0.2
2019/10/1 6:51,0,0.4
2019/10/1 6:56,0,0.2
2019/10/1 7:01,0,0.4
2019/10/1 7:06,0,0.2
2019/10/1 7:11,0,0.4
2019/10/1 7:16,0,0.2
2019/10/1 7:21,0,0.2
2019/10/1 7:26,0,0.2
2019/10/1 7:31,0,0.2
2019/10/1 7:41,0,0.2
2019/10/1 7:46,0,0.4
2019/10/1 7:51,0,0.4
2019/10/1 7:56,0,0.4
2019/10/1 8:01,0,0.6
2019/10/1 8:06,0,0.4
2019/10/1 8:11,0,0.4
2019/10/1 8:16,0,0.4
2019/10/1 8:21,0,0.4
2019/10/1 8:26,0,0.2
2019/10/1 8:36,0,0.2
2019/10/1 8:41,0,0.4
2019/10/1 8:46,0,0.6
2019/10/1 8:51,0,0.2
2019/10/1 8:56,0,0.2
2019/10/1 9:01,0,0.2
2019/10/1 9:06,0,0.2
2019/10/1 9:11,0,0.2
2019/10/1 9:16,0,0.2
2019/10/1 9:21,0,0.4
2019/10/1 9:26,0,0.2
2019/10/1 9:31,0,0.2
2019/10/1 9:46,0,0.2
2019/10/1 10:01,0,0.2
2019/10/1 10:06,0,0.2
2019/10/1 10:11,0,0.4
2019/10/1 10:16,0,0.2
2019/10/1 10:26,0,0.2
2019/10/1 10:31,0,0.4
2019/10/1 10:36,0,0.4
2019/10/1 10:41,0,0.2
2019/10/1 10:46,0,0.4
2019/10/1 10:51,0,0.2
2019/10/1 10:56,0,0.4
2019/10/1 11:01,0,0.6
2019/10/1 11:06,0,0.8
2019/10/1 11:11,0,0.4
2019/10/1 11:16,0,0.6
2019/10/1 11:21,0,1
2019/10/1 11:26,0,0.8
2019/10/1 11:31,0,1.2
2019/10/1 11:36,0,0.6
2019/10/1 11:41,0,1
2019/10/1 11:46,0,0.6
2019/10/1 11:51,0,0.6
2019/10/1 11:56,0,0.8
2019/10/1 12:01,0,1.4
2019/10/1 12:06,0,1.6
2019/10/1 12:11,0,1.6
2019/10/1 12:16,0,2
2019/10/1 12:21,0,2.2
2019/10/1 12:26,0,1.8
2019/10/1 12:31,0,2.6
2019/10/1 12:36,0,3.8
2019/10/1 12:41,0,1.6
2019/10/1 12:46,0,1
2019/10/1 12:51,0,1
2019/10/1 12:56,0,1.2
2019/10/1 13:01,0,1.4
2019/10/1 13:06,0,0.4
2019/10/1 13:11,0,1
2019/10/1 13:16,0,1
2019/10/1 13:21,0,0.4
